order_id,customer_id,order_date,status,total_amount,shipping_cost,payment_method,shipping_address,billing_address,created_at,updated_at
1120001120,1000552,2025-09-09 16:28:57.858883,Shipped,2943.5,11.15,Credit Card,412 Raymond Port Apt. 353,237 Vanessa Square,2025-09-09 16:28:57.858883,2025-09-11 16:28:57.858883
1121001121,1000552,2025-09-03 16:28:57.858883,Delivered,3473.01,11.45,Debit Card,82486 Huff Union,97803 Dunn Grove,2025-09-03 16:28:57.858883,2025-09-03 16:28:57.858883
1122001122,1000552,2025-09-13 16:28:57.858883,Pending,2199.94,15.76,Credit Card,5427 Roberts Grove,7001 Nguyen Pike Suite 130,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883
1123001123,1000553,2025-09-12 16:28:57.858883,Pending,3417.36,16.4,PayPal,39059 Janet Flats Apt. 882,22471 Bianca Point Apt. 282,2025-09-12 16:28:57.858883,2025-09-12 16:28:57.858883
1124001124,1000553,2025-09-12 16:28:57.858883,Pending,168.2,14.29,Credit Card,2327 Burch Ramp Apt. 255,8927 Stanley Streets Apt. 752,2025-09-12 16:28:57.858883,2025-09-13 16:28:57.858883
1125001125,1000554,2025-08-24 16:28:57.858883,Delivered,3991.52,11.96,Credit Card,238 Carey Skyway Suite 644,683 Eric Avenue Suite 495,2025-08-24 16:28:57.858883,2025-08-26 16:28:57.858883
1126001126,1000554,2025-09-12 16:28:57.858883,Pending,723.3,11.3,Debit Card,80931 Abbott Tunnel,653 Thomas Cliff Apt. 010,2025-09-12 16:28:57.858883,2025-09-12 16:28:57.858883
1127001127,1000555,2025-09-09 16:28:57.858883,Shipped,1508.25,12.29,PayPal,1742 Johnson Knolls,95275 Weber Springs Suite 538,2025-09-09 16:28:57.858883,2025-09-10 16:28:57.858883
1128001128,1000555,2025-09-10 16:28:57.858883,Processing,1780.54,18.85,PayPal,9871 Barrera Plains,7604 Ruiz Green,2025-09-10 16:28:57.858883,2025-09-11 16:28:57.858883
1129001129,1000556,2025-08-29 16:28:57.858883,Delivered,2003.52,6.95,Debit Card,15943 Schmidt Burg Apt. 334,272 Tara Heights,2025-08-29 16:28:57.858883,2025-08-31 16:28:57.858883
1130001130,1000556,2025-08-29 16:28:57.858883,Delivered,2612.73,10.31,Credit Card,295 Jessica Mountain Suite 246,240 Ruiz Valleys,2025-08-29 16:28:57.858883,2025-08-30 16:28:57.858883
1131001131,1000557,2025-09-08 16:28:57.858883,Shipped,523.73,8.0,PayPal,19420 Ford Fork,408 Randy Via,2025-09-08 16:28:57.858883,2025-09-09 16:28:57.858883
1132001132,1000557,2025-09-04 16:28:57.858883,Delivered,3182.65,7.2,Credit Card,409 Rebecca Curve Apt. 407,4763 Christina Ramp Suite 611,2025-09-04 16:28:57.858883,2025-09-04 16:28:57.858883
1133001133,1000558,2025-09-04 16:28:57.858883,Delivered,464.15,11.16,PayPal,913 Christian Manor,638 Shah Place Suite 807,2025-09-04 16:28:57.858883,2025-09-06 16:28:57.858883
1134001134,1000558,2025-09-11 16:28:57.858883,Processing,802.62,19.47,Credit Card,49946 Crane Isle Apt. 120,892 Rivera Expressway Suite 952,2025-09-11 16:28:57.858883,2025-09-13 16:28:57.858883
1135001135,1000558,2025-09-10 16:28:57.858883,Processing,2627.35,10.84,Debit Card,0560 Brian Coves,5317 Barnes Plains,2025-09-10 16:28:57.858883,2025-09-10 16:28:57.858883
1136001136,1000559,2025-09-12 16:28:57.858883,Pending,2171.56,7.68,Debit Card,672 Dyer Lakes Suite 829,059 Dawn Falls Suite 862,2025-09-12 16:28:57.858883,2025-09-13 16:28:57.858883
1137001137,1000559,2025-09-12 16:28:57.858883,Pending,1745.67,19.27,Debit Card,27131 Evan Causeway,411 Crawford Canyon Apt. 837,2025-09-12 16:28:57.858883,2025-09-12 16:28:57.858883
1138001138,1000559,2025-09-12 16:28:57.858883,Pending,4021.45,8.77,PayPal,1783 Thomas Squares,13462 Alvarez Dam Apt. 787,2025-09-12 16:28:57.858883,2025-09-13 16:28:57.858883
1139001139,1000561,2025-08-19 16:28:57.858883,Delivered,1480.18,6.04,Debit Card,03596 Carey Meadow,139 Nancy Prairie Suite 821,2025-08-19 16:28:57.858883,2025-08-20 16:28:57.858883
1140001140,1000561,2025-09-13 16:28:57.858883,Pending,3301.32,19.97,Debit Card,0190 Richard Courts Apt. 966,11898 Linda Mountains,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
1141001141,1000562,2025-09-07 16:28:57.858883,Shipped,2282.01,7.59,Credit Card,24809 Sharon Stravenue Suite 639,036 Stuart Passage,2025-09-07 16:28:57.858883,2025-09-07 16:28:57.858883
1142001142,1000563,2025-09-04 16:28:57.858883,Delivered,3278.75,13.41,Credit Card,410 Eric Key Apt. 680,801 White Camp Apt. 306,2025-09-04 16:28:57.858883,2025-09-05 16:28:57.858883
1143001143,1000564,2025-09-08 16:28:57.858883,Shipped,6608.54,8.29,PayPal,2353 White Plains,6632 Garcia Turnpike,2025-09-08 16:28:57.858883,2025-09-10 16:28:57.858883
1144001144,1000566,2025-09-05 16:28:57.858883,Delivered,675.66,11.73,PayPal,05628 Matthew Row Apt. 959,888 Jamie Ferry,2025-09-05 16:28:57.858883,2025-09-06 16:28:57.858883
1145001145,1000567,2025-08-20 16:28:57.858883,Delivered,4900.07,13.04,Debit Card,268 Debra Path,8079 John Bypass,2025-08-20 16:28:57.858883,2025-08-22 16:28:57.858883
1146001146,1000567,2025-09-12 16:28:57.858883,Pending,4284.42,9.21,Debit Card,08620 Jonathon Prairie Suite 907,3643 Ford Track,2025-09-12 16:28:57.858883,2025-09-14 16:28:57.858883
1147001147,1000567,2025-09-05 16:28:57.858883,Delivered,3513.08,5.95,Debit Card,966 Leonard Squares Apt. 469,893 Abigail Crest Apt. 603,2025-09-05 16:28:57.858883,2025-09-06 16:28:57.858883
1148001148,1000567,2025-08-24 16:28:57.858883,Delivered,4419.54,18.28,Credit Card,433 Atkinson Place,909 Garcia Mills Suite 334,2025-08-24 16:28:57.858883,2025-08-24 16:28:57.858883
1149001149,1000568,2025-09-01 16:28:57.858883,Delivered,1320.78,15.89,Debit Card,74619 Harris Ford,33823 Leroy Mission Apt. 765,2025-09-01 16:28:57.858883,2025-09-03 16:28:57.858883
1150001150,1000568,2025-09-13 16:28:57.858883,Pending,4771.57,17.53,Credit Card,81226 Kennedy Well,5947 Joshua Meadows,2025-09-13 16:28:57.858883,2025-09-14 16:28:57.858883
1151001151,1000570,2025-09-03 16:28:57.858883,Delivered,5187.66,11.41,PayPal,095 Brian Parkways,26497 Henry Well,2025-09-03 16:28:57.858883,2025-09-05 16:28:57.858883
1152001152,1000570,2025-09-10 16:28:57.858883,Processing,33.8,9.4,Debit Card,21266 Flores Wall,35379 Lisa Glen Suite 268,2025-09-10 16:28:57.858883,2025-09-12 16:28:57.858883
1153001153,1000570,2025-09-05 16:28:57.858883,Delivered,6049.66,9.14,Debit Card,8874 Murphy Summit Suite 893,9943 Cindy Trafficway Suite 999,2025-09-05 16:28:57.858883,2025-09-06 16:28:57.858883
1154001154,1000571,2025-08-18 16:28:57.858883,Delivered,2511.16,14.78,Debit Card,37652 Smith Camp Apt. 242,16453 Matthew Mills Suite 758,2025-08-18 16:28:57.858883,2025-08-19 16:28:57.858883
1155001155,1000571,2025-08-20 16:28:57.858883,Delivered,1579.76,8.51,PayPal,0215 Michelle Junction Suite 139,571 Randolph Streets,2025-08-20 16:28:57.858883,2025-08-22 16:28:57.858883
1156001156,1000572,2025-09-11 16:28:57.858883,Processing,3593.71,12.79,Debit Card,752 Perez Terrace Suite 355,0919 Linda Glen,2025-09-11 16:28:57.858883,2025-09-13 16:28:57.858883
1157001157,1000572,2025-09-12 16:28:57.858883,Pending,854.4,19.08,PayPal,4853 Jackson Inlet Apt. 062,240 David Mills Suite 012,2025-09-12 16:28:57.858883,2025-09-14 16:28:57.858883
1158001158,1000574,2025-09-08 16:28:57.858883,Shipped,954.01,13.65,Debit Card,143 Sawyer Court Apt. 696,1205 Vargas Port,2025-09-08 16:28:57.858883,2025-09-09 16:28:57.858883
1159001159,1000574,2025-09-06 16:28:57.858883,Delivered,3302.95,5.62,Debit Card,081 Melissa Ville,490 Diana Rapids Suite 090,2025-09-06 16:28:57.858883,2025-09-07 16:28:57.858883
1160001160,1000574,2025-09-13 16:28:57.858883,Pending,1757.44,9.35,PayPal,27725 Frederick Burg,259 Aguilar Cape,2025-09-13 16:28:57.858883,2025-09-14 16:28:57.858883
1161001161,1000575,2025-09-12 16:28:57.858883,Pending,2984.1,10.06,PayPal,670 Fields Mills Apt. 795,765 Sweeney Throughway,2025-09-12 16:28:57.858883,2025-09-13 16:28:57.858883
1162001162,1000575,2025-08-26 16:28:57.858883,Delivered,1193.71,12.64,PayPal,859 James Ridges,8919 Moran Isle Suite 910,2025-08-26 16:28:57.858883,2025-08-27 16:28:57.858883
1163001163,1000575,2025-08-24 16:28:57.858883,Delivered,2979.5,11.6,Debit Card,26404 Dakota Route,833 Randy Camp,2025-08-24 16:28:57.858883,2025-08-24 16:28:57.858883
1164001164,1000576,2025-09-13 16:28:57.858883,Pending,4166.63,19.0,PayPal,5140 David Lodge,67309 Terri Tunnel Suite 015,2025-09-13 16:28:57.858883,2025-09-14 16:28:57.858883
1165001165,1000576,2025-09-13 16:28:57.858883,Pending,2179.11,13.62,Debit Card,5925 Delacruz Street Apt. 367,1947 Johnson Crest,2025-09-13 16:28:57.858883,2025-09-14 16:28:57.858883
1166001166,1000576,2025-09-13 16:28:57.858883,Pending,1810.27,14.71,Debit Card,9009 Sara Mountains Suite 410,24415 Susan Burg Apt. 121,2025-09-13 16:28:57.858883,2025-09-14 16:28:57.858883
1167001167,1000576,2025-09-13 16:28:57.858883,Pending,2293.37,13.97,Debit Card,18783 Bruce Freeway Suite 980,6106 Carolyn Inlet,2025-09-13 16:28:57.858883,2025-09-14 16:28:57.858883
1168001168,1000576,2025-09-13 16:28:57.858883,Pending,3617.08,9.57,Debit Card,9196 Katherine Way,1713 Rachel Turnpike,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
1169001169,1000577,2025-08-24 16:28:57.858883,Delivered,2088.23,17.72,Debit Card,368 Morton Vista Suite 547,21084 Marissa Shoals,2025-08-24 16:28:57.858883,2025-08-25 16:28:57.858883
1170001170,1000578,2025-09-08 16:28:57.858883,Shipped,286.23,19.91,Debit Card,273 Lori Gardens Apt. 301,9316 Taylor Road,2025-09-08 16:28:57.858883,2025-09-10 16:28:57.858883
1171001171,1000579,2025-09-06 16:28:57.858883,Delivered,2060.46,13.57,Credit Card,1127 Ruiz Cliff,174 Andrew Route Apt. 123,2025-09-06 16:28:57.858883,2025-09-07 16:28:57.858883
1172001172,1000580,2025-09-03 16:28:57.858883,Delivered,2995.21,17.85,Credit Card,70642 Glenn Highway,24982 Erik View Suite 411,2025-09-03 16:28:57.858883,2025-09-05 16:28:57.858883
1173001173,1000581,2025-08-21 16:28:57.858883,Delivered,1241.17,11.02,PayPal,5732 Green Highway,10438 Emma Points Suite 840,2025-08-21 16:28:57.858883,2025-08-21 16:28:57.858883
1174001174,1000582,2025-08-31 16:28:57.858883,Delivered,1763.05,10.86,PayPal,321 Frazier Hollow,9307 David Motorway Apt. 589,2025-08-31 16:28:57.858883,2025-08-31 16:28:57.858883
1175001175,1000582,2025-08-26 16:28:57.858883,Delivered,2721.02,18.96,PayPal,199 Thomas Divide Suite 500,3527 Whitney Freeway,2025-08-26 16:28:57.858883,2025-08-26 16:28:57.858883
1176001176,1000583,2025-08-20 16:28:57.858883,Delivered,5766.2,17.14,Credit Card,498 Preston Corner Apt. 015,88198 Jessica Village Apt. 615,2025-08-20 16:28:57.858883,2025-08-22 16:28:57.858883
1177001177,1000583,2025-08-26 16:28:57.858883,Delivered,4653.81,17.25,Debit Card,137 Patricia Highway,03016 Martinez Expressway,2025-08-26 16:28:57.858883,2025-08-27 16:28:57.858883
1178001178,1000583,2025-08-20 16:28:57.858883,Delivered,1490.98,18.25,PayPal,715 Theresa Extensions,3304 Cruz Springs,2025-08-20 16:28:57.858883,2025-08-20 16:28:57.858883
1179001179,1000584,2025-08-30 16:28:57.858883,Delivered,1620.82,16.06,PayPal,281 James Mount,841 Adam Rest,2025-08-30 16:28:57.858883,2025-08-31 16:28:57.858883
1180001180,1000584,2025-08-25 16:28:57.858883,Delivered,1908.74,8.94,Credit Card,84506 April Expressway Apt. 931,65194 Alexander Prairie,2025-08-25 16:28:57.858883,2025-08-25 16:28:57.858883
1181001181,1000584,2025-08-24 16:28:57.858883,Delivered,3694.41,15.43,Debit Card,29059 Evans Loop Apt. 097,40035 Edwards Spurs,2025-08-24 16:28:57.858883,2025-08-24 16:28:57.858883
1182001182,1000584,2025-08-24 16:28:57.858883,Delivered,2565.0,9.9,Debit Card,9545 Ross Row Suite 543,82783 Cruz Stravenue,2025-08-24 16:28:57.858883,2025-08-24 16:28:57.858883
1183001183,1000585,2025-09-10 16:28:57.858883,Processing,6790.16,9.23,PayPal,3086 Weber Shore,0929 Samuel Shoal Suite 978,2025-09-10 16:28:57.858883,2025-09-10 16:28:57.858883
1184001184,1000586,2025-09-01 16:28:57.858883,Delivered,2507.66,13.98,Debit Card,7533 Heather Mount Suite 687,42501 Conley Stream Suite 889,2025-09-01 16:28:57.858883,2025-09-02 16:28:57.858883
1185001185,1000586,2025-09-07 16:28:57.858883,Shipped,3098.16,5.03,PayPal,95823 Silva Turnpike,5526 William Club,2025-09-07 16:28:57.858883,2025-09-07 16:28:57.858883
1186001186,1000586,2025-08-27 16:28:57.858883,Delivered,2888.95,18.69,Credit Card,95974 Taylor Radial Suite 183,166 Mendoza Pass,2025-08-27 16:28:57.858883,2025-08-29 16:28:57.858883
1187001187,1000586,2025-09-09 16:28:57.858883,Shipped,3164.01,16.74,Credit Card,738 Marc Ville Apt. 917,7330 Montgomery Burgs,2025-09-09 16:28:57.858883,2025-09-10 16:28:57.858883
1188001188,1000588,2025-09-13 16:28:57.858883,Pending,2429.26,13.08,Debit Card,88970 Parker Landing Suite 745,860 Crystal Mission Suite 555,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883
1189001189,1000589,2025-09-01 16:28:57.858883,Delivered,5979.03,14.51,Debit Card,5339 Whitaker Lodge,11099 Justin Trail,2025-09-01 16:28:57.858883,2025-09-01 16:28:57.858883
1190001190,1000589,2025-09-03 16:28:57.858883,Delivered,1915.94,18.25,Credit Card,928 Newman Unions,417 Robert Fort Suite 154,2025-09-03 16:28:57.858883,2025-09-04 16:28:57.858883
1191001191,1000589,2025-08-27 16:28:57.858883,Delivered,1219.47,17.76,Debit Card,8035 James Common,67274 Charles Street,2025-08-27 16:28:57.858883,2025-08-29 16:28:57.858883
1192001192,1000589,2025-09-09 16:28:57.858883,Shipped,3279.97,18.52,Credit Card,484 Cummings Station,754 Joshua Circles Apt. 077,2025-09-09 16:28:57.858883,2025-09-10 16:28:57.858883
1193001193,1000590,2025-09-13 16:28:57.858883,Pending,1717.69,8.0,Credit Card,5014 Jose Mountains,65243 Andrea Ranch Suite 359,2025-09-13 16:28:57.858883,2025-09-14 16:28:57.858883
1194001194,1000591,2025-09-12 16:28:57.858883,Pending,2086.83,19.05,PayPal,68930 Tammy Crossroad,476 Mark Circle Suite 403,2025-09-12 16:28:57.858883,2025-09-12 16:28:57.858883
1195001195,1000591,2025-09-03 16:28:57.858883,Delivered,986.82,18.2,Debit Card,5314 Tara Ridge Suite 359,960 Mcdonald Grove,2025-09-03 16:28:57.858883,2025-09-05 16:28:57.858883
1196001196,1000591,2025-09-03 16:28:57.858883,Delivered,2046.97,5.47,Credit Card,238 Michelle Turnpike Suite 060,50712 King Drive,2025-09-03 16:28:57.858883,2025-09-04 16:28:57.858883
1197001197,1000591,2025-09-08 16:28:57.858883,Shipped,1132.82,11.03,Debit Card,9819 Webb Shoal,7099 Corey Hollow Apt. 629,2025-09-08 16:28:57.858883,2025-09-09 16:28:57.858883
1198001198,1000592,2025-09-07 16:28:57.858883,Shipped,7758.0,7.61,PayPal,9200 Diaz Rue,954 Theresa Mills Suite 517,2025-09-07 16:28:57.858883,2025-09-07 16:28:57.858883
1199001199,1000592,2025-09-07 16:28:57.858883,Shipped,2173.09,12.61,Debit Card,72439 Michael Springs Suite 646,478 Anthony Ways Apt. 936,2025-09-07 16:28:57.858883,2025-09-07 16:28:57.858883
1200001200,1000592,2025-09-07 16:28:57.858883,Shipped,2695.72,14.7,PayPal,114 Lewis Haven,48770 Love Port Suite 872,2025-09-07 16:28:57.858883,2025-09-09 16:28:57.858883
1201001201,1000592,2025-09-13 16:28:57.858883,Pending,1131.63,11.34,Debit Card,084 Ferguson Field,77349 Jefferson Ways Suite 369,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883
1202001202,1000593,2025-09-04 16:28:57.858883,Delivered,622.98,14.0,Credit Card,81577 Christopher Glen,7394 Williams Path Suite 934,2025-09-04 16:28:57.858883,2025-09-05 16:28:57.858883
1203001203,1000593,2025-09-04 16:28:57.858883,Delivered,2711.61,10.88,Debit Card,88248 Jones Orchard,8737 Banks Trace,2025-09-04 16:28:57.858883,2025-09-04 16:28:57.858883
1204001204,1000594,2025-09-04 16:28:57.858883,Delivered,3150.19,5.25,Credit Card,236 Walsh Well,476 Dawn Square Suite 554,2025-09-04 16:28:57.858883,2025-09-05 16:28:57.858883
1205001205,1000595,2025-09-08 16:28:57.858883,Shipped,892.45,15.09,PayPal,734 David Path,097 Emily Camp Suite 600,2025-09-08 16:28:57.858883,2025-09-09 16:28:57.858883
1206001206,1000596,2025-09-07 16:28:57.858883,Shipped,635.85,9.89,Debit Card,909 Victor Greens,692 Cook Island,2025-09-07 16:28:57.858883,2025-09-07 16:28:57.858883
1207001207,1000596,2025-09-01 16:28:57.858883,Delivered,4095.91,8.8,PayPal,06660 Johnson Fork,1447 Thornton Garden,2025-09-01 16:28:57.858883,2025-09-01 16:28:57.858883
1208001208,1000598,2025-09-11 16:28:57.858883,Processing,3077.15,7.68,Credit Card,75860 Spencer Dale Suite 332,84289 Crystal Estates,2025-09-11 16:28:57.858883,2025-09-12 16:28:57.858883
1209001209,1000598,2025-09-08 16:28:57.858883,Shipped,3591.45,14.86,Debit Card,76969 Mcdonald Groves Apt. 614,9853 Jonathan Club Suite 222,2025-09-08 16:28:57.858883,2025-09-08 16:28:57.858883
1210001210,1000598,2025-08-17 16:28:57.858883,Delivered,1382.12,18.89,Credit Card,35628 Andrea Park,3662 Cannon Keys,2025-08-17 16:28:57.858883,2025-08-17 16:28:57.858883
1211001211,1000598,2025-09-08 16:28:57.858883,Shipped,1359.13,13.27,Debit Card,00786 Johnson Greens,7025 Jason Spurs Suite 649,2025-09-08 16:28:57.858883,2025-09-09 16:28:57.858883
1212001212,1000599,2025-09-01 16:28:57.858883,Delivered,1235.08,17.34,Debit Card,116 Morrow Hill Apt. 922,0594 Benjamin Mountains,2025-09-01 16:28:57.858883,2025-09-02 16:28:57.858883
1213001213,1000599,2025-08-24 16:28:57.858883,Delivered,451.32,16.42,PayPal,260 Alexander Run Suite 527,5284 Mario Plaza Apt. 279,2025-08-24 16:28:57.858883,2025-08-24 16:28:57.858883
1214001214,1000599,2025-09-01 16:28:57.858883,Delivered,3282.83,9.77,Credit Card,2980 Meagan Vista,6923 Marquez Fall,2025-09-01 16:28:57.858883,2025-09-02 16:28:57.858883
1215001215,1000601,2025-09-02 16:28:57.858883,Delivered,4315.57,8.33,Credit Card,3989 Kimberly Corners Apt. 521,609 Shawn Drive,2025-09-02 16:28:57.858883,2025-09-04 16:28:57.858883
1216001216,1000601,2025-08-27 16:28:57.858883,Delivered,2747.59,17.23,Debit Card,371 Leroy Pines,65676 Blake Summit Apt. 185,2025-08-27 16:28:57.858883,2025-08-27 16:28:57.858883
1217001217,1000601,2025-09-06 16:28:57.858883,Delivered,4365.01,18.11,Debit Card,86199 Rodriguez Ville Apt. 236,05244 Heather Path Apt. 985,2025-09-06 16:28:57.858883,2025-09-06 16:28:57.858883
1218001218,1000601,2025-09-10 16:28:57.858883,Processing,2767.49,10.28,PayPal,69286 Montgomery Viaduct Apt. 839,03440 Robert Forest,2025-09-10 16:28:57.858883,2025-09-11 16:28:57.858883
1219001219,1000602,2025-09-06 16:28:57.858883,Delivered,2876.17,12.77,PayPal,392 Jeremy Islands Apt. 633,63321 Katherine Rapids Suite 346,2025-09-06 16:28:57.858883,2025-09-07 16:28:57.858883
1220001220,1000602,2025-09-09 16:28:57.858883,Shipped,4673.07,19.99,PayPal,964 Martinez Overpass Suite 794,6871 Brent Plains Apt. 449,2025-09-09 16:28:57.858883,2025-09-11 16:28:57.858883
1221001221,1000603,2025-08-27 16:28:57.858883,Delivered,775.23,14.37,PayPal,58911 Murphy Mall,85484 Wright Shoals Apt. 555,2025-08-27 16:28:57.858883,2025-08-28 16:28:57.858883
1222001222,1000604,2025-08-31 16:28:57.858883,Delivered,3408.57,6.11,Debit Card,2828 Rodriguez Via,94370 Johnson Cape Apt. 141,2025-08-31 16:28:57.858883,2025-09-01 16:28:57.858883
1223001223,1000604,2025-08-31 16:28:57.858883,Delivered,2323.02,18.67,PayPal,07330 Bryan Junction,11401 Mario Corners,2025-08-31 16:28:57.858883,2025-08-31 16:28:57.858883
1224001224,1000604,2025-08-31 16:28:57.858883,Delivered,5560.84,12.87,Credit Card,92406 Kaitlyn Plain,5840 Fields Fields,2025-08-31 16:28:57.858883,2025-08-31 16:28:57.858883
1225001225,1000605,2025-09-01 16:28:57.858883,Delivered,328.56,11.25,PayPal,202 Bryan Viaduct Apt. 216,375 Christopher Lake,2025-09-01 16:28:57.858883,2025-09-03 16:28:57.858883
1226001226,1000605,2025-08-26 16:28:57.858883,Delivered,2993.86,11.12,Debit Card,095 Barnes Manor Suite 763,950 Mason Camp,2025-08-26 16:28:57.858883,2025-08-28 16:28:57.858883
1227001227,1000606,2025-08-29 16:28:57.858883,Delivered,3094.4,18.35,Credit Card,9147 Williams Radial,841 Sherry Stravenue,2025-08-29 16:28:57.858883,2025-08-31 16:28:57.858883
1228001228,1000606,2025-08-29 16:28:57.858883,Delivered,4692.47,16.06,PayPal,5791 Brian Plains,13667 Joanne Tunnel Apt. 554,2025-08-29 16:28:57.858883,2025-08-31 16:28:57.858883
1229001229,1000606,2025-08-29 16:28:57.858883,Delivered,1610.32,12.16,Debit Card,98994 Ronald Overpass Apt. 785,44216 Ryan Passage Apt. 993,2025-08-29 16:28:57.858883,2025-08-30 16:28:57.858883
1230001230,1000606,2025-08-29 16:28:57.858883,Delivered,5128.76,12.43,Credit Card,13885 Sharon Lodge Suite 156,510 Patrick Ville Apt. 965,2025-08-29 16:28:57.858883,2025-08-29 16:28:57.858883
1231001231,1000608,2025-09-09 16:28:57.858883,Shipped,1035.31,12.88,PayPal,5339 Sara Pine,614 Gonzales Lodge,2025-09-09 16:28:57.858883,2025-09-11 16:28:57.858883
1232001232,1000609,2025-08-24 16:28:57.858883,Delivered,965.61,8.71,Credit Card,95901 Kennedy Squares,6155 Ray Ports,2025-08-24 16:28:57.858883,2025-08-26 16:28:57.858883
1233001233,1000609,2025-08-28 16:28:57.858883,Delivered,2270.21,16.19,Credit Card,086 Ward Lodge Suite 960,0767 Elizabeth Square,2025-08-28 16:28:57.858883,2025-08-28 16:28:57.858883
1234001234,1000609,2025-09-09 16:28:57.858883,Shipped,973.52,11.04,Credit Card,9400 Sarah Fall,79833 Abbott Dale,2025-09-09 16:28:57.858883,2025-09-10 16:28:57.858883
