ORDER_ID,CUSTOMER_ID,ORDER_DATE,STATUS,TOTAL_AMOUNT,SHIPPING_COST,PAYMENT_METHOD,SHIPPING_ADDRESS,BILLING_ADDRESS,CREATED_AT,UPDATED_AT,DATA_SOURCE,BATCH_ID,LOADED_AT
3429,642,2024-08-30 00:00:00.000,Delivered,5525.85,6.87,Credit Card,40166 Mark Fork,93568 Melissa Courts,2024-08-30 00:00:00.000,2024-09-02 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3458,647,2023-04-12 00:00:00.000,Delivered,5338.64,12.02,Credit Card,4888 Daniel Ridges Apt. 228,4659 Ross Locks Apt. 623,2023-04-12 00:00:00.000,2023-04-16 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3459,647,2024-06-06 00:00:00.000,Delivered,3154.82,5.65,Debit Card,6558 Nixon Club,9307 Christopher Grove,2024-06-06 00:00:00.000,2024-06-07 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3460,647,2023-08-10 00:00:00.000,Delivered,2917.6,17.64,PayPal,00042 Michael Lake,4687 Johnson Mountains,2023-08-10 00:00:00.000,2023-08-14 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3461,648,2024-09-16 00:00:00.000,Delivered,3716.19,10.96,PayPal,81491 Kelly Island Apt. 380,3054 Tyler Heights,2024-09-16 00:00:00.000,2024-09-18 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3462,648,2024-09-23 00:00:00.000,Delivered,2756.21,6.87,PayPal,3852 Murphy Isle Suite 915,407 Laura Square Apt. 835,2024-09-23 00:00:00.000,2024-09-23 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3463,648,2024-11-20 00:00:00.000,Delivered,2009.05,17.38,Debit Card,3853 Kevin Flats Suite 478,430 Stafford Flat,2024-11-20 00:00:00.000,2024-11-25 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3464,648,2024-12-06 00:00:00.000,Delivered,987.69,13.77,Debit Card,169 Savage Brook Apt. 871,627 Cohen Loop,2024-12-06 00:00:00.000,2024-12-10 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3465,649,2024-09-05 00:00:00.000,Delivered,2319.84,19.02,Credit Card,782 Lynch Parks Apt. 807,624 Ball Cape,2024-09-05 00:00:00.000,2024-09-08 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3466,649,2024-09-30 00:00:00.000,Delivered,3485.07,13.6,PayPal,9101 Terri Prairie,89759 Mclaughlin Wells,2024-09-30 00:00:00.000,2024-09-30 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3467,649,2024-08-31 00:00:00.000,Delivered,5598.15,13.87,PayPal,16674 Hoover Pike Suite 885,8524 Andrew Hills Suite 253,2024-08-31 00:00:00.000,2024-09-02 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3468,650,2024-04-23 00:00:00.000,Delivered,8856.42,14.07,Credit Card,66935 Craig Rapid,93744 Parker Extensions Apt. 064,2024-04-23 00:00:00.000,2024-04-24 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3469,650,2024-09-16 00:00:00.000,Delivered,1746.82,15.88,Credit Card,3204 Smith Cove Apt. 092,5344 Richard Crossroad Suite 238,2024-09-16 00:00:00.000,2024-09-19 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3470,650,2024-04-04 00:00:00.000,Delivered,2012.62,15.22,Credit Card,80165 Meyers Manor Apt. 279,270 Juan Court Apt. 250,2024-04-04 00:00:00.000,2024-04-08 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3471,650,2024-02-04 00:00:00.000,Delivered,2188.09,6.99,PayPal,728 Peter Bypass Apt. 735,22622 Stuart Heights,2024-02-04 00:00:00.000,2024-02-04 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3472,650,2023-11-27 00:00:00.000,Delivered,2525.98,8.2,Credit Card,4607 Amy Street,37708 John Circle,2023-11-27 00:00:00.000,2023-11-30 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3473,650,2024-07-15 00:00:00.000,Delivered,2628.78,6.54,Debit Card,27248 Cassandra Pines Apt. 263,92877 Rodriguez Valley Apt. 001,2024-07-15 00:00:00.000,2024-07-17 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3474,650,2023-07-26 00:00:00.000,Delivered,2644.26,9.17,PayPal,069 Matthew Ranch,9066 Ronald Trail,2023-07-26 00:00:00.000,2023-07-26 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3475,650,2023-09-05 00:00:00.000,Delivered,1857.8,7.45,Debit Card,6651 Silva Trail Suite 254,7815 Eaton Spurs Apt. 870,2023-09-05 00:00:00.000,2023-09-05 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3476,650,2023-10-18 00:00:00.000,Delivered,667.66,19.47,Debit Card,69737 Sarah Pass Apt. 322,76020 Alfred Stravenue,2023-10-18 00:00:00.000,2023-10-19 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3477,650,2024-12-10 00:00:00.000,Shipped,1974.01,14.05,Debit Card,72659 Bailey Center Suite 260,91090 Evans Key,2024-12-10 00:00:00.000,2024-12-12 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3478,651,2024-09-05 00:00:00.000,Delivered,1334.21,13.81,Credit Card,9955 Patricia Pass,02148 Austin Highway Apt. 670,2024-09-05 00:00:00.000,2024-09-08 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3479,651,2024-10-17 00:00:00.000,Delivered,1277.21,12.36,Credit Card,0565 West Loaf,281 Campbell Burgs,2024-10-17 00:00:00.000,2024-10-21 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3480,651,2024-07-01 00:00:00.000,Delivered,456.52,9.78,Credit Card,0506 Cordova Rest,13234 Anderson Mews Apt. 464,2024-07-01 00:00:00.000,2024-07-06 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3481,651,2024-11-04 00:00:00.000,Delivered,3724.03,7.9,Debit Card,60825 Marie Radial Suite 392,49503 Miller Manor Apt. 935,2024-11-04 00:00:00.000,2024-11-05 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3482,651,2024-10-16 00:00:00.000,Delivered,3202.65,16.55,Credit Card,71738 Andrews Junction Apt. 841,9683 Jeffery Dam Apt. 334,2024-10-16 00:00:00.000,2024-10-17 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3483,651,2024-09-26 00:00:00.000,Delivered,1609.08,5.02,Credit Card,4069 Scott Estate Suite 400,40540 Stewart Summit,2024-09-26 00:00:00.000,2024-09-26 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3340,626,2024-10-22 00:00:00.000,Delivered,1538.02,17.95,Debit Card,252 Malik Lakes Apt. 933,5436 Kyle Circle,2024-10-22 00:00:00.000,2024-10-24 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3485,651,2024-09-29 00:00:00.000,Delivered,3532.56,19.35,Credit Card,8427 Mendez Glens Apt. 962,1612 Zachary Manor Apt. 858,2024-09-29 00:00:00.000,2024-10-02 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3572,668,2024-10-11 00:00:00.000,Delivered,7002.56,14.86,PayPal,72896 Owens Ranch Suite 370,5161 Glenn Club,2024-10-11 00:00:00.000,2024-10-16 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3515,657,2024-08-29 00:00:00.000,Delivered,71.21,12.09,Credit Card,306 Phillips Hill Suite 631,9352 Noah Hills Suite 562,2024-08-29 00:00:00.000,2024-08-31 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3488,651,2024-11-03 00:00:00.000,Delivered,2717.06,8.33,PayPal,6829 Hill Knoll Suite 517,957 Eric Springs,2024-11-03 00:00:00.000,2024-11-03 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3489,651,2024-11-14 00:00:00.000,Delivered,1560.19,14.34,Credit Card,59808 Daniel Lodge Apt. 015,5746 Sara Springs,2024-11-14 00:00:00.000,2024-11-14 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3490,652,2024-03-12 00:00:00.000,Delivered,934.3,14.18,Credit Card,9862 Morris Square Suite 563,00920 Jones Center Suite 874,2024-03-12 00:00:00.000,2024-03-17 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3491,653,2024-07-24 00:00:00.000,Delivered,1279.39,12.76,Debit Card,2166 Harris Orchard Suite 682,1836 Meadows Haven,2024-07-24 00:00:00.000,2024-07-27 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3492,653,2024-10-24 00:00:00.000,Delivered,1622.91,18.69,Debit Card,1407 Megan Ville Suite 591,352 Mary Courts,2024-10-24 00:00:00.000,2024-10-29 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3493,653,2024-05-12 00:00:00.000,Delivered,5950.04,12.88,Credit Card,933 Glass Coves,1486 Robert Prairie,2024-05-12 00:00:00.000,2024-05-12 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3494,653,2024-10-08 00:00:00.000,Delivered,1146.62,5.88,Credit Card,64747 John Street Suite 332,4279 Wallace Land Suite 108,2024-10-08 00:00:00.000,2024-10-12 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3495,654,2024-11-14 00:00:00.000,Delivered,1043.64,6.28,Debit Card,291 Gregory Knolls Suite 710,185 Watson Ports,2024-11-14 00:00:00.000,2024-11-18 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3496,654,2024-04-24 00:00:00.000,Delivered,2618.34,10.21,Debit Card,03238 Matthew Highway Suite 511,153 Edwin Dam,2024-04-24 00:00:00.000,2024-04-26 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3497,654,2024-09-09 00:00:00.000,Delivered,1734.31,16.59,PayPal,12021 Morgan Wall,10977 Julie Shoal Apt. 283,2024-09-09 00:00:00.000,2024-09-13 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3498,654,2024-10-31 00:00:00.000,Delivered,1150.99,19.19,PayPal,0845 Macias Route,76464 Victoria Trafficway Apt. 365,2024-10-31 00:00:00.000,2024-11-04 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3499,654,2023-08-13 00:00:00.000,Delivered,861.77,7.97,Debit Card,48466 Carla Pike Suite 307,376 Joshua Flats Suite 113,2023-08-13 00:00:00.000,2023-08-17 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3500,654,2023-09-10 00:00:00.000,Delivered,1779.48,16.92,Credit Card,95211 Franklin Ford,3716 Rebecca Village,2023-09-10 00:00:00.000,2023-09-13 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3501,654,2024-06-22 00:00:00.000,Delivered,2418.02,5.18,PayPal,809 Bowen Estates,564 Ward Junction,2024-06-22 00:00:00.000,2024-06-26 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3502,654,2024-09-19 00:00:00.000,Delivered,5049.71,12.4,PayPal,542 William Crossroad Apt. 969,5031 Samantha River,2024-09-19 00:00:00.000,2024-09-21 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3503,654,2024-06-24 00:00:00.000,Delivered,2788.33,19.24,Credit Card,043 Michelle Springs Apt. 821,689 Jill Plaza,2024-06-24 00:00:00.000,2024-06-26 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3504,655,2024-07-11 00:00:00.000,Delivered,7059.69,5.65,Debit Card,2976 Heather Locks,2256 Crystal Greens,2024-07-11 00:00:00.000,2024-07-14 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3505,655,2024-05-19 00:00:00.000,Delivered,4253.71,11.68,Credit Card,333 Donald Isle Apt. 903,364 Jake Mountain,2024-05-19 00:00:00.000,2024-05-21 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3506,655,2024-10-30 00:00:00.000,Delivered,3370.26,15.35,Debit Card,95719 Jason Street,479 Joshua Burg,2024-10-30 00:00:00.000,2024-11-01 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3507,655,2024-10-29 00:00:00.000,Delivered,3527.26,14.93,PayPal,74101 Sherman Brook,833 Veronica Ramp,2024-10-29 00:00:00.000,2024-10-30 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3508,656,2024-03-24 00:00:00.000,Delivered,1931.36,12.3,Debit Card,2199 Johnson Meadow,468 Olsen Glens,2024-03-24 00:00:00.000,2024-03-25 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3509,656,2024-06-29 00:00:00.000,Delivered,498.19,14.07,Debit Card,4660 Franklin Gardens Suite 495,942 Ryan Plain Apt. 599,2024-06-29 00:00:00.000,2024-07-01 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3510,656,2024-03-24 00:00:00.000,Delivered,3044.87,11.39,PayPal,92969 Michelle Ramp Apt. 974,1926 Powell Courts,2024-03-24 00:00:00.000,2024-03-24 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3511,656,2024-09-12 00:00:00.000,Delivered,5593.49,13.34,Debit Card,432 Mora Haven Apt. 460,7403 Davis Forge Suite 796,2024-09-12 00:00:00.000,2024-09-17 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3512,656,2024-08-01 00:00:00.000,Delivered,3669.03,12.99,Credit Card,4215 Evans Mountain Suite 709,123 Solomon Manors,2024-08-01 00:00:00.000,2024-08-04 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3513,656,2024-09-09 00:00:00.000,Delivered,2856.49,11.87,Credit Card,803 Rollins Fords,1618 Laura Viaduct,2024-09-09 00:00:00.000,2024-09-13 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3542,662,2024-07-24 00:00:00.000,Delivered,8003.05,6.63,Credit Card,89001 Brenda Extensions,28337 Cardenas Road Suite 007,2024-07-24 00:00:00.000,2024-07-27 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3601,674,2024-10-14 00:00:00.000,Delivered,1267.2,9.65,Credit Card,027 Moore Ports,11664 Debbie Glens,2024-10-14 00:00:00.000,2024-10-15 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3516,657,2024-10-30 00:00:00.000,Delivered,2594.68,8.19,PayPal,885 Scott Station Suite 668,7936 Garner Tunnel,2024-10-30 00:00:00.000,2024-11-01 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3517,657,2024-11-10 00:00:00.000,Delivered,2064.37,12.82,PayPal,091 Reyes Mountain,2087 Kennedy Trail Suite 781,2024-11-10 00:00:00.000,2024-11-13 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3518,657,2024-01-11 00:00:00.000,Delivered,2337.16,9.39,Debit Card,619 Mary Court Suite 953,263 Tyler Trace Suite 806,2024-01-11 00:00:00.000,2024-01-12 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3519,657,2024-07-27 00:00:00.000,Delivered,451.61,10.17,PayPal,7772 Holt Fort Apt. 722,198 Griffin Plains,2024-07-27 00:00:00.000,2024-07-30 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3520,658,2024-09-01 00:00:00.000,Delivered,2155.68,7.68,Credit Card,4991 Austin View,27980 Thomas Street,2024-09-01 00:00:00.000,2024-09-02 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3521,658,2024-12-01 00:00:00.000,Delivered,684.23,19.54,PayPal,61634 Alvarez Points,0901 Amber Roads Suite 308,2024-12-01 00:00:00.000,2024-12-02 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3522,658,2024-01-02 00:00:00.000,Delivered,616.5,16.64,PayPal,1988 Martin Highway Suite 383,90827 Cummings Isle,2024-01-02 00:00:00.000,2024-01-05 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3523,659,2024-10-10 00:00:00.000,Delivered,860.48,19.85,Credit Card,18413 Garcia Mountains,6578 Wendy Extension Apt. 931,2024-10-10 00:00:00.000,2024-10-11 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3524,659,2024-02-08 00:00:00.000,Delivered,4213.67,5.4,Debit Card,74475 Jordan Alley,4230 Ellison Shoals Suite 175,2024-02-08 00:00:00.000,2024-02-10 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3525,660,2024-12-13 00:00:00.000,Shipped,3006.65,6.73,PayPal,2780 Kim Hills Apt. 822,73546 Anthony Highway Apt. 176,2024-12-13 00:00:00.000,2024-12-14 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3526,660,2024-08-21 00:00:00.000,Delivered,2106.27,16.63,Credit Card,241 Reynolds Corner Suite 032,623 Beasley Crescent Apt. 184,2024-08-21 00:00:00.000,2024-08-25 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3527,660,2024-10-11 00:00:00.000,Delivered,1159.65,16.77,PayPal,0985 Nelson Mountain Suite 149,731 Mercedes Stream,2024-10-11 00:00:00.000,2024-10-15 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3528,660,2024-07-19 00:00:00.000,Delivered,5718.35,11.11,Credit Card,92622 Webb Vista,0327 Frank Viaduct Suite 534,2024-07-19 00:00:00.000,2024-07-20 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3529,661,2024-01-19 00:00:00.000,Delivered,2345.33,6.1,PayPal,8163 Hernandez Islands,33380 Sarah View,2024-01-19 00:00:00.000,2024-01-24 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3530,661,2023-10-29 00:00:00.000,Delivered,1551.86,6.88,Debit Card,904 Gabrielle Wells Apt. 508,535 Wendy Spring Apt. 323,2023-10-29 00:00:00.000,2023-11-02 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3531,661,2024-01-17 00:00:00.000,Delivered,2835.28,14.25,Debit Card,1800 Hess Garden Suite 208,9670 Henderson Gateway,2024-01-17 00:00:00.000,2024-01-20 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3532,661,2023-05-17 00:00:00.000,Delivered,1952.53,16.05,Credit Card,89974 Stewart Brooks Suite 272,73951 Bradford Trafficway Apt. 411,2023-05-17 00:00:00.000,2023-05-17 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3533,662,2024-09-25 00:00:00.000,Delivered,3133.99,9.09,Credit Card,791 Perez Land,0536 Lindsey Square,2024-09-25 00:00:00.000,2024-09-28 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3534,662,2024-05-29 00:00:00.000,Delivered,2222.84,19.89,Debit Card,52230 Thomas Village Apt. 191,23025 Carly Club,2024-05-29 00:00:00.000,2024-05-29 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3535,662,2024-11-23 00:00:00.000,Delivered,2532.72,18.02,Credit Card,3085 Kimberly Loop Apt. 515,073 Benjamin Rapids,2024-11-23 00:00:00.000,2024-11-26 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3536,662,2024-10-11 00:00:00.000,Delivered,5000.6,11.57,PayPal,089 Bradley Neck Apt. 696,388 Johnson Manors Suite 354,2024-10-11 00:00:00.000,2024-10-12 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3537,662,2024-09-26 00:00:00.000,Delivered,3254.02,18.66,PayPal,46163 Sarah Well,242 Patrick Extension Apt. 699,2024-09-26 00:00:00.000,2024-10-01 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3538,662,2024-09-23 00:00:00.000,Delivered,194.25,17.0,Debit Card,172 Espinoza Hill,52449 Bird Plaza Suite 985,2024-09-23 00:00:00.000,2024-09-25 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3539,662,2024-07-25 00:00:00.000,Delivered,3347.97,19.58,PayPal,911 Hawkins Trafficway,26245 Alyssa Place Apt. 256,2024-07-25 00:00:00.000,2024-07-25 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3540,662,2024-10-02 00:00:00.000,Delivered,2498.02,7.24,PayPal,140 Johnson Parkways Apt. 847,844 John Harbor Suite 774,2024-10-02 00:00:00.000,2024-10-02 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3541,662,2024-07-30 00:00:00.000,Delivered,2271.13,7.56,Debit Card,330 Fisher Isle Suite 437,0902 Curry Prairie Apt. 785,2024-07-30 00:00:00.000,2024-07-30 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3514,656,2024-09-15 00:00:00.000,Delivered,6024.23,14.37,PayPal,308 Alex Stravenue Suite 344,7450 Cristina Point,2024-09-15 00:00:00.000,2024-09-16 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3543,663,2024-03-28 00:00:00.000,Delivered,2629.32,15.63,Credit Card,455 Phelps Plains Apt. 313,7046 Horton Trail,2024-03-28 00:00:00.000,2024-04-02 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3602,674,2024-10-22 00:00:00.000,Delivered,2335.5,11.09,Debit Card,11505 Rebecca Ports Suite 010,830 Davis Club,2024-10-22 00:00:00.000,2024-10-23 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3573,668,2024-11-28 00:00:00.000,Delivered,4451.81,14.96,Credit Card,606 Suarez Ports,916 Hernandez Crossroad Apt. 935,2024-11-28 00:00:00.000,2024-11-30 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3546,665,2024-10-15 00:00:00.000,Delivered,1825.94,15.44,PayPal,43995 Fleming Ridge Suite 665,3987 Amanda Circles Apt. 555,2024-10-15 00:00:00.000,2024-10-19 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3547,665,2024-07-04 00:00:00.000,Delivered,5295.48,18.84,Debit Card,514 Vanessa Pines,44012 Weaver Mountains,2024-07-04 00:00:00.000,2024-07-07 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3548,665,2024-10-12 00:00:00.000,Delivered,4113.81,15.44,Debit Card,6005 Jeffrey Extensions Apt. 735,685 Shaw Valleys,2024-10-12 00:00:00.000,2024-10-16 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3549,665,2024-11-29 00:00:00.000,Delivered,2512.75,8.46,Debit Card,84143 Hernandez Groves,73879 Clark Squares Apt. 861,2024-11-29 00:00:00.000,2024-12-04 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3550,665,2024-07-17 00:00:00.000,Delivered,4911.39,10.56,PayPal,410 Johnson Burg,1558 Nelson Gateway,2024-07-17 00:00:00.000,2024-07-20 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
3551,665,2024-08-02 00:00:00.000,Delivered,2460.37,17.25,PayPal,48163 Leslie Mountains,284 Brown Mountain Apt. 223,2024-08-02 00:00:00.000,2024-08-04 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
